what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618395551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618465254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618477716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618487389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618525770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618529266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618546028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618551909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618552720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618592612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618594936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618610741
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530618628431
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1530618636262
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530618639913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618653799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530618752223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619082561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619308607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619310583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619367396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619389507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619420399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619429414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619576601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619597395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619647575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619648995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530619695683
