what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1530627977782
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1530627977782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627977797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627980340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627983897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627984225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627990527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530627995971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628019590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628033177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628033177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628036766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628048762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628050119
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530628050384
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628052085
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1530628052678
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1530628052693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628059766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628081185
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1530628081403
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530628081466
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1530628081559
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1530628081575
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628081575
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530628082526
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1530628082526
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1530628083416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628146065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628147052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628417166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628460860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628468660
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530628495289
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1530628495445
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1530628501560
error,log,,,"Internal Error",1530628501903
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530628515293
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1530628532718
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628532718
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530628535324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628563887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628565213
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530628565463
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628566929
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530628568006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628573548
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628573626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628575186
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1530628575217
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530628591020
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1530628591129
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1530628593659
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530628593659
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530628595141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628608401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628676014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628684768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628688107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628689448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530628716648
