what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274047137
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274050023
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274050898
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274056164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274059395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274063748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274069605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274071526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274072306
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274075037
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274075895
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274081133
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274084552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274086925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274088922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274090326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274091090
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274093820
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274094663
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274099899
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274106560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274108605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274110961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274112119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274112884
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274115694
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274116555
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274121754
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274125170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274127089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274128854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274130960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274131601
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274134348
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274135253
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274140515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274144852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274146615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274148128
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274149641
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274149657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274150109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274152059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274153557
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274154789
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274155647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274156536
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274159691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274167873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274169387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274170993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274171664
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274174550
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274175471
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274180733
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274186645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274189253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274190923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274192312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274192844
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274195637
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274196497
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274201649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274206532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274208466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274211508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274212974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274213598
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274216329
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274217906
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274223156
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274227339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274228917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274232038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274234693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274235317
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274237955
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274239642
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274244873
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274248993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274253004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274257202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274258731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274259277
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274261930
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274262804
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274266909
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274270546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274272407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274274872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274287401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274386307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274393769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274395423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274396140
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274398964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274400683
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274405913
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274410313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1530274411093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274411545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1530274412561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530274413781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274415170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274415794
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274418510
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530274419353
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530274424616
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530274427985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1530274429982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530274437317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274437723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274501639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530274516590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274517385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274533709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274535390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274672354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530274675261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275351128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275352799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275364342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275366484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275424885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275425456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275513261
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530275515907
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1530275518885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275519669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1530275538506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530275555303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275574060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275587298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275589212
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275589322
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1530275589322
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275589353
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275589369
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275589400
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275589415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275598029
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275602771
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530275602787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275602787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275603053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275604894
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1530275612054
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1530275617481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275621988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275622575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275625538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275636904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1530275638159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530275649454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275651830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275658984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530275658999
