what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526575112666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575129641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575130718
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575132923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526575133860
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526575135454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575144132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575144740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575157878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575158393
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575160596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526575161549
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575164801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526575168676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575170800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575171642
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575173736
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526575174659
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575177987
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526575181235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575282674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575394645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575427862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575659257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575677034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575889879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1526575927055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1526575941853
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1526575943431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575946618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575949560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575951908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575953049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575963640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575965360
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526575968628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1526575970444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1526575971724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1526575981412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1526575985489
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1526575989007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575990662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575992335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575992851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526575996444
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526575998554
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526575999444
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576002778
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526576009119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576012229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576013150
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576015320
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526576016257
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576019525
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526576025057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576029679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576030304
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576032414
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526576033338
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576036636
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526576043330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576050131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576050570
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576052662
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526576053616
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576056962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526576074041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576083840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576084464
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576086622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1526576087545
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1526576090801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1526576100938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576103284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576430867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576432237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576433376
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1526576433423
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1526576433532
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1526576433673
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1526576433673
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1526576433673
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1526576434674
