what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187627066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187629708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187632899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187636698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187637353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187646554
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1530187651531
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1530187651531
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1530187651546
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1530187652578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187652689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187655801
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530187657692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187660380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187675530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187675546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187679122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187686051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530187687395
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1530187687662
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530187689302
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1530187689663
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1530187689694
