what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530711586813
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530711587820
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, /cygdrive/c/Users/Francisco/Desktop/DE2_70_NIOS_VIOLA-JONES/Eclipse/Software/DE2_70_Viola-Jones/DE2_70_Viola-Jones.elf] return code: 139",1530711588728
error,log,,,"Downloading ELF Process failed",1530711588729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711588735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711591842
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530711593336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711629767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711631066
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530711631321
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530711632879
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530711633879
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, /cygdrive/c/Users/Francisco/Desktop/DE2_70_NIOS_VIOLA-JONES/Eclipse/Software/DE2_70_Viola-Jones/DE2_70_Viola-Jones.elf] return code: 139",1530711634787
error,log,,,"Downloading ELF Process failed",1530711634787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711634794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711641190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530711642156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711644643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711644673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711645191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711645837
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530711652350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711653855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711670323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530711671402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711675097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711678179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711680628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711685485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711688277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711691910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711694181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711695212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711702234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711703527
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530711703777
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530711705327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530711706399
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, /cygdrive/c/Users/Francisco/Desktop/DE2_70_NIOS_VIOLA-JONES/Eclipse/Software/DE2_70_Viola-Jones/DE2_70_Viola-Jones.elf] return code: 139",1530711707307
error,log,,,"Downloading ELF Process failed",1530711707309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530711707315
