what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530615519778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530615561623
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1530615561888
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1530615561920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615581640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615582467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615583715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615584526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615603250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615738122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615739302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615794208
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530615809903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615814989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615816767
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1530615817017
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530615818561
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530615820216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615825652
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1530615825714
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530615825761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530615829226
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.debugPerspective",1530615829242
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1530615831363
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1530615831457
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1530615935961
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530615937771
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1530615937771
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1530615939377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530615943997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616003673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616039217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616043879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616043989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616043989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616104162
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530616115911
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1530616118658
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.cPerspective",1530616125228
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1530616125228
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1530616126445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1530616135136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616136275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616137273
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1530616137273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1530616137273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616156652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616185170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616195097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616195206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616195736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616198217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616199059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616200026
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1530616200026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1530616200026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616200042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616201298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616201688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616202624
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1530616202624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1530616202624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616202640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616203433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616203960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1530616204849
